Quantity,UnitPrice,InvoiceNo,StockCode,Description,InvoiceDate,CustomerID,Country,Sales
24,0.12,559058,16048,TEATIME ROUND PENCIL SHARPENER ,7/6/11 9:49,12407,Belgium,2.88
24,1.25,559058,23076,ICE CREAM SUNDAE LIP GLOSS,7/6/11 9:49,12407,Belgium,30.0
40,1.25,559058,23077,DOUGHNUT LIP GLOSS ,7/6/11 9:49,12407,Belgium,50.0
72,0.36,559058,22027,TEA PARTY BIRTHDAY CARD,7/6/11 9:49,12407,Belgium,25.919999999999998
24,1.45,559058,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,7/6/11 9:49,12407,Belgium,34.8
24,0.55,559058,21975,PACK OF 60 DINOSAUR CAKE CASES,7/6/11 9:49,12407,Belgium,13.200000000000001
6,15.0,559058,POST,POSTAGE,7/6/11 9:49,12407,Belgium,90.0
2,7.95,559134,20750,RED RETROSPOT MINI CASES,7/6/11 13:14,12700,France,15.9
2,7.95,559134,20749,ASSORTED COLOUR MINI CASES,7/6/11 13:14,12700,France,15.9
24,1.25,559134,23078,ICE CREAM PEN LIP GLOSS ,7/6/11 13:14,12700,France,30.0
48,0.85,559134,22418,10 COLOUR SPACEBOY PEN,7/6/11 13:14,12700,France,40.8
4,12.75,559134,22423,REGENCY CAKESTAND 3 TIER,7/6/11 13:14,12700,France,51.0
24,0.55,559134,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,7/6/11 13:14,12700,France,13.200000000000001
24,0.55,559134,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,7/6/11 13:14,12700,France,13.200000000000001
24,0.55,559134,23309,SET OF 60 I LOVE LONDON CAKE CASES ,7/6/11 13:14,12700,France,13.200000000000001
5,18.0,559134,POST,POSTAGE,7/6/11 13:14,12700,France,90.0
24,0.85,559135,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,7/6/11 13:18,12455,Spain,20.4
1,28.0,559135,POST,POSTAGE,7/6/11 13:18,12455,Spain,28.0
480,0.55,559145,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,7/6/11 14:17,17404,Sweden,264.0
480,0.55,559145,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,7/6/11 14:17,17404,Sweden,264.0
96,4.95,559145,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,7/6/11 14:17,17404,Sweden,475.20000000000005
32,4.95,559145,23245,SET OF 3 REGENCY CAKE TINS,7/6/11 14:17,17404,Sweden,158.4
144,1.45,559145,23306,SET OF 36 DOILIES PANTRY DESIGN,7/6/11 14:17,17404,Sweden,208.79999999999998
96,1.65,559145,22554,PLASTERS IN TIN WOODLAND ANIMALS,7/6/11 14:17,17404,Sweden,158.39999999999998
96,1.65,559145,22551,PLASTERS IN TIN SPACEBOY,7/6/11 14:17,17404,Sweden,158.39999999999998
288,0.85,559145,22491,PACK OF 12 COLOURED PENCILS,7/6/11 14:17,17404,Sweden,244.79999999999998
48,1.65,559145,23191,BUNDLE OF 3 RETRO NOTE BOOKS,7/6/11 14:17,17404,Sweden,79.19999999999999
288,0.42,559145,21918,SET 12 KIDS COLOUR  CHALK STICKS,7/6/11 14:17,17404,Sweden,120.96
288,0.42,559145,21917,SET 12 KIDS  WHITE CHALK STICKS,7/6/11 14:17,17404,Sweden,120.96
180,0.42,559145,23310,BUBBLEGUM RING ASSORTED,7/6/11 14:17,17404,Sweden,75.6
576,0.29,559145,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,7/6/11 14:17,17404,Sweden,167.04
24,4.95,559145,22139,RETROSPOT TEA SET CERAMIC 11 PC ,7/6/11 14:17,17404,Sweden,118.80000000000001
96,1.45,559145,22961,JAM MAKING SET PRINTED,7/6/11 14:17,17404,Sweden,139.2
40,1.65,559148,23209,LUNCH BAG DOILEY PATTERN ,7/6/11 14:41,12450,Spain,66.0
24,1.25,559148,21868,POTTING SHED TEA MUG,7/6/11 14:41,12450,Spain,30.0
2,9.95,559173,22634,CHILDS BREAKFAST SET SPACEBOY ,7/7/11 10:03,12540,Spain,19.9
24,1.25,559173,23076,ICE CREAM SUNDAE LIP GLOSS,7/7/11 10:03,12540,Spain,30.0
2,8.5,559173,22752,SET 7 BABUSHKA NESTING BOXES,7/7/11 10:03,12540,Spain,17.0
25,0.42,559173,16161U,WRAP SUKI AND FRIENDS,7/7/11 10:03,12540,Spain,10.5
25,0.42,559173,16161P,WRAP ENGLISH ROSE ,7/7/11 10:03,12540,Spain,10.5
24,0.55,559173,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,7/7/11 10:03,12540,Spain,13.200000000000001
2,7.95,559173,22840,ROUND CAKE TIN VINTAGE RED,7/7/11 10:03,12540,Spain,15.9
2,7.95,559173,21524,DOORMAT SPOTTY HOME SWEET HOME,7/7/11 10:03,12540,Spain,15.9
2,7.95,559173,48188,DOORMAT WELCOME PUPPIES,7/7/11 10:03,12540,Spain,15.9
2,12.75,559173,85066,CREAM SWEETHEART MINI CHEST,7/7/11 10:03,12540,Spain,25.5
1,9.95,559173,22776,SWEETHEART CAKESTAND 3 TIER,7/7/11 10:03,12540,Spain,9.95
2,28.0,559173,POST,POSTAGE,7/7/11 10:03,12540,Spain,56.0
1,12.75,559295,22423,REGENCY CAKESTAND 3 TIER,7/7/11 12:32,12362,Belgium,12.75
1,9.95,559295,22776,SWEETHEART CAKESTAND 3 TIER,7/7/11 12:32,12362,Belgium,9.95
2,8.5,559295,22799,SWEETHEART WIRE FRUIT BOWL,7/7/11 12:32,12362,Belgium,17.0
1,16.95,559295,22509,SEWING BOX RETROSPOT DESIGN ,7/7/11 12:32,12362,Belgium,16.95
24,0.42,559295,22151,PLACE SETTING WHITE HEART,7/7/11 12:32,12362,Belgium,10.08
2,15.0,559295,POST,POSTAGE,7/7/11 12:32,12362,Belgium,30.0
24,2.49,559298,23318,BOX OF 6 MINI VINTAGE CRACKERS,7/7/11 12:38,12471,Germany,59.760000000000005
24,1.65,559298,21731,RED TOADSTOOL LED NIGHT LIGHT,7/7/11 12:38,12471,Germany,39.599999999999994
24,1.25,559298,21232,STRAWBERRY CERAMIC TRINKET BOX,7/7/11 12:38,12471,Germany,30.0
16,10.95,559298,22423,REGENCY CAKESTAND 3 TIER,7/7/11 12:38,12471,Germany,175.2
24,1.45,559298,22961,JAM MAKING SET PRINTED,7/7/11 12:38,12471,Germany,34.8
24,0.83,559298,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,7/7/11 12:38,12471,Germany,19.919999999999998
6,18.0,559298,POST,POSTAGE,7/7/11 12:38,12471,Germany,108.0
24,0.55,559300,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,7/7/11 12:40,12471,Germany,13.200000000000001
24,0.55,559300,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,7/7/11 12:40,12471,Germany,13.200000000000001
24,0.55,559300,23309,SET OF 60 I LOVE LONDON CAKE CASES ,7/7/11 12:40,12471,Germany,13.200000000000001
24,0.55,559316,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,7/7/11 13:54,12647,Germany,13.200000000000001
24,0.55,559316,21212,PACK OF 72 RETROSPOT CAKE CASES,7/7/11 13:54,12647,Germany,13.200000000000001
1,18.0,559316,POST,POSTAGE,7/7/11 13:54,12647,Germany,18.0
24,0.85,559362,21700,BIG DOUGHNUT FRIDGE MAGNETS,7/8/11 8:43,12635,Germany,20.4
3,18.0,559362,POST,POSTAGE,7/8/11 8:43,12635,Germany,54.0
24,0.19,559372,21650,ASSORTED TUTTI FRUTTI BRACELET,7/8/11 10:23,12461,Switzerland,4.5600000000000005
2,8.5,559372,22752,SET 7 BABUSHKA NESTING BOXES,7/8/11 10:23,12461,Switzerland,17.0
6,7.95,559372,48187,DOORMAT NEW ENGLAND,7/8/11 10:23,12461,Switzerland,47.7
6,7.95,559372,48184,DOORMAT ENGLISH ROSE ,7/8/11 10:23,12461,Switzerland,47.7
6,7.95,559372,20685,DOORMAT RED RETROSPOT,7/8/11 10:23,12461,Switzerland,47.7
6,7.95,559372,21524,DOORMAT SPOTTY HOME SWEET HOME,7/8/11 10:23,12461,Switzerland,47.7
24,0.65,559418,84212,"ASSORTED FLOWER COLOUR ""LEIS""",7/8/11 11:36,12681,France,15.600000000000001
4,7.95,559418,22365,DOORMAT RESPECTABLE HOUSE,7/8/11 11:36,12681,France,31.8
24,0.55,559418,21976,PACK OF 60 MUSHROOM CAKE CASES,7/8/11 11:36,12681,France,13.200000000000001
2,9.95,559418,22894,TABLECLOTH RED APPLES DESIGN ,7/8/11 11:36,12681,France,19.9
2,9.95,559418,23317,BLUE REFECTORY CLOCK ,7/8/11 11:36,12681,France,19.9
2,8.5,559418,23342,MINT DINER WALL CLOCK,7/8/11 11:36,12681,France,17.0
3,18.0,559418,POST,POSTAGE,7/8/11 11:36,12681,France,54.0
5,8.95,559421,21056,DOCTOR'S BAG SOFT TOY,7/8/11 11:55,12648,Germany,44.75
1,18.0,559421,POST,POSTAGE,7/8/11 11:55,12648,Germany,18.0
24,0.39,559422,51014L,"FEATHER PEN,LIGHT PINK",7/8/11 12:00,12553,France,9.36
2,18.0,559422,POST,POSTAGE,7/8/11 12:00,12553,France,36.0
2,8.5,559441,22636,CHILDS BREAKFAST SET CIRCUS PARADE,7/8/11 12:22,12583,France,17.0
24,1.65,559441,22556,PLASTERS IN TIN CIRCUS PARADE ,7/8/11 12:22,12583,France,39.599999999999994
36,1.69,559441,35970,ZINC FOLKART SLEIGH BELLS,7/8/11 12:22,12583,France,60.839999999999996
24,1.65,559441,22554,PLASTERS IN TIN WOODLAND ANIMALS,7/8/11 12:22,12583,France,39.599999999999994
24,1.65,559441,22551,PLASTERS IN TIN SPACEBOY,7/8/11 12:22,12583,France,39.599999999999994
2,18.0,559441,POST,POSTAGE,7/8/11 12:22,12583,France,36.0
24,0.29,559557,84926D,LA PALMIERA TILE COASTER,7/11/11 10:33,17444,Canada,6.959999999999999
24,1.25,559557,84877D,BLUE ROUND COMPACT MIRROR,7/11/11 10:33,17444,Canada,30.0
24,0.29,559557,84926A,WAKE UP COCKEREL TILE COASTER,7/11/11 10:33,17444,Canada,6.959999999999999
24,1.25,559557,84877B,GREEN ROUND COMPACT MIRROR,7/11/11 10:33,17444,Canada,30.0
24,0.39,559557,79030D,TUMBLER BAROQUE,7/11/11 10:33,17444,Canada,9.36
48,0.39,559557,47593B,SCOTTIE DOGS BABY BIB,7/11/11 10:33,17444,Canada,18.72
24,0.65,559557,35598D,PINK/WHITE CHRISTMAS TREE 60CM,7/11/11 10:33,17444,Canada,15.600000000000001
36,0.39,559557,22098,BOUDOIR SQUARE TISSUE BOX,7/11/11 10:33,17444,Canada,14.040000000000001
36,0.39,559557,22099,CARAVAN SQUARE TISSUE BOX,7/11/11 10:33,17444,Canada,14.040000000000001
36,0.39,559557,22100,SKULLS SQUARE TISSUE BOX,7/11/11 10:33,17444,Canada,14.040000000000001
36,0.39,559557,22093,MOTORING TISSUE BOX,7/11/11 10:33,17444,Canada,14.040000000000001
36,0.39,559557,22094,RED RETROSPOT TISSUE BOX,7/11/11 10:33,17444,Canada,14.040000000000001
24,0.39,559557,21179,NO JUNK MAIL METAL SIGN,7/11/11 10:33,17444,Canada,9.36
24,0.29,559557,20984,12 PENCILS TALL TUBE POSY,7/11/11 10:33,17444,Canada,6.959999999999999
2,8.5,559557,22624,IVORY KITCHEN SCALES,7/11/11 10:33,17444,Canada,17.0
2,8.5,559557,22627,MINT KITCHEN SCALES,7/11/11 10:33,17444,Canada,17.0
1,12.75,559557,22423,REGENCY CAKESTAND 3 TIER,7/11/11 10:33,17444,Canada,12.75
2,8.5,559557,22636,CHILDS BREAKFAST SET CIRCUS PARADE,7/11/11 10:33,17444,Canada,17.0
2,9.95,559557,23173,REGENCY TEAPOT ROSES ,7/11/11 10:33,17444,Canada,19.9
36,0.21,559557,21829,DINOSAUR KEYRINGS ASSORTED,7/11/11 10:33,17444,Canada,7.56
24,0.85,559557,22418,10 COLOUR SPACEBOY PEN,7/11/11 10:33,17444,Canada,20.4
2,8.25,559607,23052,RECYCLED ACAPULCO MAT TURQUOISE,7/11/11 11:39,12681,France,16.5
2,8.25,559607,23049,RECYCLED ACAPULCO MAT RED,7/11/11 11:39,12681,France,16.5
2,8.25,559607,23054,RECYCLED ACAPULCO MAT LAVENDER,7/11/11 11:39,12681,France,16.5
2,8.25,559607,23053,RECYCLED ACAPULCO MAT PINK,7/11/11 11:39,12681,France,16.5
48,0.39,559607,21394,RED POLKADOT BEAKER ,7/11/11 11:39,12681,France,18.72
48,0.39,559607,21395,BLUE POLKADOT BEAKER ,7/11/11 11:39,12681,France,18.72
5,18.0,559607,POST,POSTAGE,7/11/11 11:39,12681,France,90.0
1,12.5,559665,23065,LARGE DECO JEWELLERY STAND,7/11/11 13:35,12556,Spain,12.5
1,9.95,559665,22776,SWEETHEART CAKESTAND 3 TIER,7/11/11 13:35,12556,Spain,9.95
1,7.95,559665,22841,ROUND CAKE TIN VINTAGE GREEN,7/11/11 13:35,12556,Spain,7.95
1,7.95,559665,22840,ROUND CAKE TIN VINTAGE RED,7/11/11 13:35,12556,Spain,7.95
2,7.95,559665,82484,WOOD BLACK BOARD ANT WHITE FINISH,7/11/11 13:35,12556,Spain,15.9
24,0.19,559680,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,7/11/11 14:47,12717,Greece,4.5600000000000005
24,1.25,559680,23263,SET OF 3 WOODEN HEART DECORATIONS,7/11/11 14:47,12717,Greece,30.0
2,50.0,559680,POST,POSTAGE,7/11/11 14:47,12717,Greece,100.0
1,18.0,559685,POST,POSTAGE,7/11/11 15:22,12599,France,18.0
4,12.5,559699,23020,GLASS  SONGBIRD STORAGE JAR,7/12/11 8:52,12682,France,50.0
1,18.0,559699,POST,POSTAGE,7/12/11 8:52,12682,France,18.0
1,16.95,559704,22848,BREAD BIN DINER STYLE PINK,7/12/11 9:54,12669,France,16.95
24,0.79,559704,37342,POLKADOT COFFEE CUP & SAUCER PINK,7/12/11 9:54,12669,France,18.96
36,0.21,559704,21829,DINOSAUR KEYRINGS ASSORTED,7/12/11 9:54,12669,France,7.56
4,18.0,559704,POST,POSTAGE,7/12/11 9:54,12669,France,72.0
2,9.95,559707,37449,CERAMIC CAKE STAND + HANGING CAKES,7/12/11 10:04,12358,Austria,19.9
2,7.95,559707,48185,DOORMAT FAIRY CAKE,7/12/11 10:04,12358,Austria,15.9
2,40.0,559707,POST,POSTAGE,7/12/11 10:04,12358,Austria,80.0
1,18.0,559710,POST,POSTAGE,7/12/11 10:25,12474,Germany,18.0
24,0.19,559782,20996,JAZZ HEARTS ADDRESS BOOK,7/12/11 11:55,12722,France,4.5600000000000005
24,0.39,559782,20992,JAZZ HEARTS PURSE NOTEBOOK,7/12/11 11:55,12722,France,9.36
2,12.75,559782,85066,CREAM SWEETHEART MINI CHEST,7/12/11 11:55,12722,France,25.5
2,16.95,559782,22797,CHEST OF DRAWERS GINGHAM HEART ,7/12/11 11:55,12722,France,33.9
24,0.55,559797,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,7/12/11 13:31,12720,Germany,13.200000000000001
24,0.29,559797,21980,PACK OF 12 RED RETROSPOT TISSUES ,7/12/11 13:31,12720,Germany,6.959999999999999
24,0.55,559797,21212,PACK OF 72 RETROSPOT CAKE CASES,7/12/11 13:31,12720,Germany,13.200000000000001
24,0.29,559797,21967,PACK OF 12 SKULL TISSUES,7/12/11 13:31,12720,Germany,6.959999999999999
24,1.45,559798,22961,JAM MAKING SET PRINTED,7/12/11 13:32,12720,Germany,34.8
24,0.19,559798,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,7/12/11 13:32,12720,Germany,4.5600000000000005
24,0.79,559798,84818,DANISH ROSE PHOTO FRAME,7/12/11 13:32,12720,Germany,18.96
48,0.29,559798,23186,FRENCH STYLE STORAGE JAR CAFE ,7/12/11 13:32,12720,Germany,13.919999999999998
36,0.39,559798,22094,RED RETROSPOT TISSUE BOX,7/12/11 13:32,12720,Germany,14.040000000000001
36,0.39,559798,22093,MOTORING TISSUE BOX,7/12/11 13:32,12720,Germany,14.040000000000001
24,1.25,559819,21121,SET/10 RED POLKADOT PARTY CANDLES,7/12/11 16:58,12682,France,30.0
24,1.25,559819,21122,SET/10 PINK POLKADOT PARTY CANDLES,7/12/11 16:58,12682,France,30.0
1,18.0,559819,POST,POSTAGE,7/12/11 16:58,12682,France,18.0
1,14.95,559834,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,7/13/11 10:02,12576,Poland,14.95
1,9.95,559834,22487,WHITE WOOD GARDEN PLANT LADDER,7/13/11 10:02,12576,Poland,9.95
24,1.25,559862,85019B,BLOSSOM  IMAGES NOTEBOOK SET,7/13/11 10:30,12782,Portugal,30.0
24,1.45,559862,84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,7/13/11 10:30,12782,Portugal,34.8
50,0.42,559862,21498,RED RETROSPOT WRAP ,7/13/11 10:30,12782,Portugal,21.0
48,0.85,559862,22740,POLKADOT PEN,7/13/11 10:30,12782,Portugal,40.8
24,0.55,559862,21212,PACK OF 72 RETROSPOT CAKE CASES,7/13/11 10:30,12782,Portugal,13.200000000000001
24,0.29,559862,21980,PACK OF 12 RED RETROSPOT TISSUES ,7/13/11 10:30,12782,Portugal,6.959999999999999
4,28.0,559862,POST,POSTAGE,7/13/11 10:30,12782,Portugal,112.0
72,0.55,559889,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,7/13/11 11:48,12678,France,39.6
72,0.55,559889,23309,SET OF 60 I LOVE LONDON CAKE CASES ,7/13/11 11:48,12678,France,39.6
72,1.45,559889,23306,SET OF 36 DOILIES PANTRY DESIGN,7/13/11 11:48,12678,France,104.39999999999999
96,0.72,559889,23285,PINK VINTAGE SPOT BEAKER,7/13/11 11:48,12678,France,69.12
96,0.72,559889,23286,BLUE VINTAGE SPOT BEAKER,7/13/11 11:48,12678,France,69.12
96,0.72,559889,23287,RED VINTAGE SPOT BEAKER,7/13/11 11:48,12678,France,69.12
24,3.75,559889,22726,ALARM CLOCK BAKELIKE GREEN,7/13/11 11:48,12678,France,90.0
1,145.0,559889,POST,POSTAGE,7/13/11 11:48,12678,France,145.0
120,1.79,559889,23084,RABBIT NIGHT LIGHT,7/13/11 11:48,12678,France,214.8
1,15.0,559890,POST,POSTAGE,7/13/11 11:58,12464,Belgium,15.0
2,8.5,559899,22215,CAKE STAND WHITE TWO TIER LACE,7/13/11 12:24,12528,Germany,17.0
1,16.95,559899,22847,BREAD BIN DINER STYLE IVORY,7/13/11 12:24,12528,Germany,16.95
3,18.0,559899,POST,POSTAGE,7/13/11 12:24,12528,Germany,54.0
25,0.42,559907,23230,WRAP ALPHABET DESIGN,7/13/11 13:37,12766,Portugal,10.5
25,0.42,559907,22050,PINK PAISLEY ROSE GIFT WRAP,7/13/11 13:37,12766,Portugal,10.5
24,0.55,559907,21977,PACK OF 60 PINK PAISLEY CAKE CASES,7/13/11 13:37,12766,Portugal,13.200000000000001
24,1.25,559907,21121,SET/10 RED POLKADOT PARTY CANDLES,7/13/11 13:37,12766,Portugal,30.0
24,1.25,559907,21122,SET/10 PINK POLKADOT PARTY CANDLES,7/13/11 13:37,12766,Portugal,30.0
25,0.42,559907,21499,BLUE POLKADOT WRAP,7/13/11 13:37,12766,Portugal,10.5
2,7.95,559907,23284,DOORMAT KEEP CALM AND COME IN,7/13/11 13:37,12766,Portugal,15.9
96,0.85,559907,22740,POLKADOT PEN,7/13/11 13:37,12766,Portugal,81.6
2,9.95,559907,21217,RED RETROSPOT ROUND CAKE TINS,7/13/11 13:37,12766,Portugal,19.9
24,2.08,559907,23154,SET OF 4 JAM JAR MAGNETS,7/13/11 13:37,12766,Portugal,49.92
48,0.39,559928,21395,BLUE POLKADOT BEAKER ,7/14/11 8:52,12405,Finland,18.72
48,0.39,559928,21394,RED POLKADOT BEAKER ,7/14/11 8:52,12405,Finland,18.72
48,0.39,559928,47593B,SCOTTIE DOGS BABY BIB,7/14/11 8:52,12405,Finland,18.72
10,7.95,559928,20750,RED RETROSPOT MINI CASES,7/14/11 8:52,12405,Finland,79.5
6,7.95,559928,20749,ASSORTED COLOUR MINI CASES,7/14/11 8:52,12405,Finland,47.7
8,40.0,559928,POST,POSTAGE,7/14/11 8:52,12405,Finland,320.0
48,0.55,559928,21975,PACK OF 60 DINOSAUR CAKE CASES,7/14/11 8:52,12405,Finland,26.400000000000002
24,0.55,559928,22417,PACK OF 60 SPACEBOY CAKE CASES,7/14/11 8:52,12405,Finland,13.200000000000001
24,0.55,559928,21976,PACK OF 60 MUSHROOM CAKE CASES,7/14/11 8:52,12405,Finland,13.200000000000001
24,0.55,559928,21977,PACK OF 60 PINK PAISLEY CAKE CASES,7/14/11 8:52,12405,Finland,13.200000000000001
24,0.55,559928,22951,60 CAKE CASES DOLLY GIRL DESIGN,7/14/11 8:52,12405,Finland,13.200000000000001
24,0.55,559928,84991,60 TEATIME FAIRY CAKE CASES,7/14/11 8:52,12405,Finland,13.200000000000001
24,0.55,559928,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,7/14/11 8:52,12405,Finland,13.200000000000001
2,8.5,559928,22627,MINT KITCHEN SCALES,7/14/11 8:52,12405,Finland,17.0
2,8.5,559928,22624,IVORY KITCHEN SCALES,7/14/11 8:52,12405,Finland,17.0
48,0.29,559928,21986,PACK OF 12 PINK POLKADOT TISSUES,7/14/11 8:52,12405,Finland,13.919999999999998
48,0.29,559928,21981,PACK OF 12 WOODLAND TISSUES ,7/14/11 8:52,12405,Finland,13.919999999999998
48,0.29,559928,22614,PACK OF 12 SPACEBOY TISSUES,7/14/11 8:52,12405,Finland,13.919999999999998
25,0.42,559929,16161P,WRAP ENGLISH ROSE ,7/14/11 9:10,14265,Unspecified,10.5
25,0.42,559929,21499,BLUE POLKADOT WRAP,7/14/11 9:10,14265,Unspecified,10.5
25,0.42,559929,21500,PINK POLKADOT WRAP ,7/14/11 9:10,14265,Unspecified,10.5
25,0.42,559929,21503,TOYBOX  WRAP ,7/14/11 9:10,14265,Unspecified,10.5
25,0.42,559929,22047,EMPIRE GIFT WRAP,7/14/11 9:10,14265,Unspecified,10.5
25,0.42,559929,22051,BLUE SCANDINAVIAN PAISLEY WRAP,7/14/11 9:10,14265,Unspecified,10.5
25,0.42,559929,22050,PINK PAISLEY ROSE GIFT WRAP,7/14/11 9:10,14265,Unspecified,10.5
25,0.42,559929,22709,WRAP WEDDING DAY,7/14/11 9:10,14265,Unspecified,10.5
2,12.75,559929,22485,SET OF 2 WOODEN MARKET CRATES,7/14/11 9:10,14265,Unspecified,25.5
24,0.85,559929,40001,WHITE BAMBOO RIBS LAMPSHADE,7/14/11 9:10,14265,Unspecified,20.4
2,14.95,559929,21628,TRIANGULAR POUFFE VINTAGE ,7/14/11 9:10,14265,Unspecified,29.9
1,12.75,559929,22423,REGENCY CAKESTAND 3 TIER,7/14/11 9:10,14265,Unspecified,12.75
24,1.25,559948,23211,RED ROCKING HORSE HAND PAINTED,7/14/11 10:41,12653,Israel,30.0
48,0.39,559948,21294,ETCHED GLASS COASTER,7/14/11 10:41,12653,Israel,18.72
24,2.89,559948,23179,CLOCK MAGNET MUM'S KITCHEN,7/14/11 10:41,12653,Israel,69.36
48,1.45,559948,23170,REGENCY TEA PLATE ROSES ,7/14/11 10:41,12653,Israel,69.6
24,0.83,559948,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,7/14/11 10:41,12653,Israel,19.919999999999998
24,0.83,559948,23282,FOLDING BUTTERFLY MIRROR IVORY ,7/14/11 10:41,12653,Israel,19.919999999999998
32,10.95,559948,22423,REGENCY CAKESTAND 3 TIER,7/14/11 10:41,12653,Israel,350.4
12,7.65,559948,22192,BLUE DINER WALL CLOCK,7/14/11 10:41,12653,Israel,91.80000000000001
36,0.85,559948,22595,GINGHAM HEART DECORATION,7/14/11 10:41,12653,Israel,30.599999999999998
24,1.25,559948,23292,SPACEBOY CHILDRENS CUP,7/14/11 10:41,12653,Israel,30.0
24,1.25,559948,23290,SPACEBOY CHILDRENS BOWL,7/14/11 10:41,12653,Israel,30.0
24,1.25,559948,23291,DOLLY GIRL CHILDRENS CUP,7/14/11 10:41,12653,Israel,30.0
24,1.25,559948,23289,DOLLY GIRL CHILDRENS BOWL,7/14/11 10:41,12653,Israel,30.0
48,2.49,559948,23236,DOILEY STORAGE TIN,7/14/11 10:41,12653,Israel,119.52000000000001
48,3.75,559948,23240,SET OF 4 KNICK KNACK TINS DOILEY ,7/14/11 10:41,12653,Israel,180.0
24,1.25,559948,23210,WHITE ROCKING HORSE HAND PAINTED,7/14/11 10:41,12653,Israel,30.0
24,0.55,559987,21976,PACK OF 60 MUSHROOM CAKE CASES,7/14/11 12:12,12619,Germany,13.200000000000001
24,0.55,559987,21215,IVORY PAPER CUP CAKE CASES ,7/14/11 12:12,12619,Germany,13.200000000000001
24,0.55,559987,21977,PACK OF 60 PINK PAISLEY CAKE CASES,7/14/11 12:12,12619,Germany,13.200000000000001
48,0.55,559987,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,7/14/11 12:12,12619,Germany,26.400000000000002
48,0.55,559987,23309,SET OF 60 I LOVE LONDON CAKE CASES ,7/14/11 12:12,12619,Germany,26.400000000000002
48,0.55,559987,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,7/14/11 12:12,12619,Germany,26.400000000000002
128,0.72,559987,23295,SET OF 12 MINI LOAF BAKING CASES,7/14/11 12:12,12619,Germany,92.16
128,0.72,559987,23293,SET OF 12 FAIRY CAKE BAKING CASES,7/14/11 12:12,12619,Germany,92.16
128,1.04,559987,23296,SET OF 6 TEA TIME BAKING CASES,7/14/11 12:12,12619,Germany,133.12
128,0.72,559987,23294,SET OF 6 SNACK LOAF BAKING CASES,7/14/11 12:12,12619,Germany,92.16
5,18.0,559987,POST,POSTAGE,7/14/11 12:12,12619,Germany,90.0
24,0.65,560033,22338,STAR DECORATION PAINTED ZINC ,7/14/11 13:28,12388,Australia,15.600000000000001
24,1.65,560033,22310,IVORY KNITTED MUG COSY ,7/14/11 13:28,12388,Australia,39.599999999999994
6,11.15,560033,23017,APOTHECARY MEASURING JAR,7/14/11 13:28,12388,Australia,66.9
24,2.89,560033,23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,7/14/11 13:28,12388,Australia,69.36
24,0.85,560033,22262,FELT EGG COSY CHICKEN,7/14/11 13:28,12388,Australia,20.4
24,0.83,560033,23294,SET OF 6 SNACK LOAF BAKING CASES,7/14/11 13:28,12388,Australia,19.919999999999998
24,0.83,560033,23293,SET OF 12 FAIRY CAKE BAKING CASES,7/14/11 13:28,12388,Australia,19.919999999999998
24,0.83,560033,23295,SET OF 12 MINI LOAF BAKING CASES,7/14/11 13:28,12388,Australia,19.919999999999998
24,1.65,560033,23297,SET 40 HEART SHAPE PETIT FOUR CASES,7/14/11 13:28,12388,Australia,39.599999999999994
24,1.25,560033,23296,SET OF 6 TEA TIME BAKING CASES,7/14/11 13:28,12388,Australia,30.0
32,1.65,560038,22333,RETROSPOT PARTY BAG + STICKER SET,7/14/11 14:08,12709,Germany,52.8
40,0.85,560038,21094,SET/6 RED SPOTTY PAPER PLATES,7/14/11 14:08,12709,Germany,34.0
40,0.65,560038,21086,SET/6 RED SPOTTY PAPER CUPS,7/14/11 14:08,12709,Germany,26.0
4,8.5,560038,22627,MINT KITCHEN SCALES,7/14/11 14:08,12709,Germany,34.0
24,0.85,560038,21238,RED RETROSPOT CUP,7/14/11 14:08,12709,Germany,20.4
24,0.85,560038,21239,PINK  POLKADOT CUP,7/14/11 14:08,12709,Germany,20.4
32,10.95,560038,22423,REGENCY CAKESTAND 3 TIER,7/14/11 14:08,12709,Germany,350.4
